Date,Price,Open,High,Low,Vol.,Change %
1/3/2023,80000,"76,900.00","80,000.00","76,800.00",1.54M,4.03%
1/4/2023,80000,"80,800.00","81,000.00","79,300.00",794.30K,0.00%
1/5/2023,80600,"80,200.00","81,500.00","80,200.00",1.01M,0.75%
1/6/2023,80300,"80,400.00","81,100.00","80,200.00",719.40K,-0.37%
1/9/2023,80300,"80,500.00","80,900.00","79,900.00",518.90K,0.00%
1/10/2023,80400,"80,700.00","81,300.00","80,200.00",752.70K,0.12%
1/11/2023,80900,"80,400.00","81,600.00","80,400.00",1.08M,0.62%
1/12/2023,80700,"81,000.00","81,500.00","80,200.00",542.50K,-0.25%
1/13/2023,80000,"80,500.00","81,200.00","80,000.00",628.30K,-0.87%
1/16/2023,80800,"80,100.00","81,000.00","79,700.00",574.50K,1.00%
1/17/2023,82000,"81,200.00","82,000.00","81,000.00",978.20K,1.49%
1/18/2023,83400,"82,100.00","83,400.00","81,800.00",954.60K,1.71%
1/19/2023,83900,"83,000.00","84,200.00","82,900.00",1.33M,0.60%
1/27/2023,84000,"84,100.00","85,500.00","84,000.00",1.14M,0.12%
1/30/2023,83700,"84,200.00","84,400.00","83,700.00",891.00K,-0.36%
1/31/2023,83500,"83,500.00","83,700.00","81,700.00",1.53M,-0.24%
2/1/2023,82000,"84,000.00","84,000.00","81,800.00",1.05M,-1.80%
2/2/2023,81900,"82,100.00","82,400.00","81,300.00",1.33M,-0.12%
2/3/2023,80100,"82,000.00","82,000.00","80,100.00",1.73M,-2.20%
2/6/2023,80500,"80,000.00","81,600.00","79,700.00",944.40K,0.50%
2/7/2023,80700,"80,500.00","81,900.00","80,500.00",750.80K,0.25%
2/8/2023,81200,"80,800.00","81,700.00","80,600.00",669.70K,0.62%
2/9/2023,80700,"81,000.00","81,600.00","80,700.00",743.00K,-0.62%
2/10/2023,80700,"81,100.00","81,200.00","80,500.00",725.00K,0.00%
2/13/2023,80700,"80,700.00","81,200.00","80,000.00",613.20K,0.00%
2/14/2023,80800,"80,700.00","81,000.00","80,200.00",619.70K,0.12%
2/15/2023,81600,"80,500.00","81,900.00","80,300.00",645.20K,0.99%
2/16/2023,81600,"81,600.00","82,000.00","80,700.00",424.20K,0.00%
2/17/2023,81600,"81,200.00","81,600.00","81,000.00",467.60K,0.00%
2/20/2023,82800,"81,600.00","83,000.00","81,400.00",1.28M,1.47%
2/21/2023,82800,"82,800.00","83,700.00","82,600.00",840.00K,0.00%
2/22/2023,81800,"82,300.00","82,500.00","81,800.00",747.20K,-1.21%
2/23/2023,81400,"81,700.00","81,700.00","80,600.00",1.16M,-0.49%
2/24/2023,80800,"81,100.00","81,300.00","80,400.00",559.20K,-0.74%
2/27/2023,80300,"80,000.00","80,500.00","79,900.00",1.02M,-0.62%
2/28/2023,80500,"80,000.00","80,700.00","79,500.00",524.30K,0.25%
3/1/2023,80500,"79,500.00","80,500.00","78,700.00",1.38M,0.00%
3/2/2023,80000,"80,000.00","80,500.00","79,800.00",430.80K,-0.62%
3/3/2023,78500,"79,300.00","80,000.00","78,500.00",740.80K,-1.88%
3/6/2023,78200,"78,100.00","79,800.00","78,100.00",817.20K,-0.38%
3/7/2023,78800,"79,100.00","79,900.00","78,800.00",792.00K,0.77%
3/8/2023,79500,"78,500.00","79,500.00","78,500.00",510.60K,0.89%
3/9/2023,80600,"79,500.00","80,700.00","79,200.00",640.30K,1.38%
3/10/2023,79500,"80,200.00","80,400.00","79,000.00",640.90K,-1.36%
3/13/2023,78900,"78,100.00","79,400.00","78,100.00",886.50K,-0.75%
3/14/2023,78700,"79,000.00","79,100.00","78,500.00",427.40K,-0.25%
3/15/2023,80500,"79,100.00","80,500.00","79,100.00",691.80K,2.29%
3/16/2023,79200,"80,000.00","80,000.00","78,400.00",850.00K,-1.61%
3/17/2023,79000,"79,600.00","80,000.00","78,600.00",429.40K,-0.25%
3/20/2023,77600,"79,100.00","79,300.00","77,600.00",769.80K,-1.77%
3/21/2023,78100,"78,600.00","78,700.00","77,100.00",536.20K,0.64%
3/22/2023,78500,"78,200.00","78,600.00","77,600.00",610.40K,0.51%
3/23/2023,78000,"78,400.00","78,500.00","77,600.00",356.60K,-0.64%
3/24/2023,78600,"78,300.00","78,800.00","78,000.00",366.70K,0.77%
3/27/2023,79100,"78,900.00","79,200.00","78,500.00",767.20K,0.64%
3/28/2023,79200,"79,200.00","79,200.00","77,500.00",1.00M,0.13%
3/29/2023,79000,"79,200.00","79,300.00","78,600.00",404.50K,-0.25%
3/30/2023,79100,"79,000.00","79,300.00","78,800.00",408.40K,0.13%
3/31/2023,79100,"79,100.00","79,500.00","79,000.00",671.60K,0.00%
4/3/2023,80900,"79,400.00","80,900.00","79,100.00",1.17M,2.28%
4/4/2023,80500,"80,900.00","81,000.00","80,000.00",584.60K,-0.49%
4/5/2023,80600,"80,500.00","80,600.00","79,700.00",422.00K,0.12%
4/6/2023,80300,"80,700.00","81,500.00","80,300.00",612.90K,-0.37%
4/7/2023,80500,"80,200.00","80,700.00","80,000.00",359.80K,0.25%
4/10/2023,80300,"81,000.00","81,000.00","80,100.00",769.80K,-0.25%
4/11/2023,80300,"80,200.00","80,500.00","80,100.00",534.00K,0.00%
4/12/2023,80300,"80,300.00","80,500.00","79,900.00",574.70K,0.00%
4/13/2023,79600,"80,300.00","80,400.00","79,300.00",540.50K,-0.87%
4/14/2023,79600,"79,900.00","80,100.00","79,300.00",398.80K,0.00%
4/17/2023,79600,"79,600.00","79,700.00","79,000.00",449.90K,0.00%
4/18/2023,79400,"79,600.00","80,000.00","79,200.00",301.60K,-0.25%
4/19/2023,79300,"79,800.00","79,800.00","79,300.00",419.80K,-0.13%
4/20/2023,79400,"79,800.00","79,800.00","79,200.00",364.40K,0.13%
4/21/2023,79300,"80,000.00","80,000.00","79,300.00",324.00K,-0.13%
4/24/2023,79100,"79,500.00","80,600.00","79,000.00",794.50K,-0.25%
4/25/2023,78400,"79,100.00","79,300.00","78,300.00",540.00K,-0.88%
4/26/2023,78300,"78,100.00","78,400.00","77,600.00",772.00K,-0.13%
4/27/2023,78300,"78,100.00","78,800.00","78,100.00",221.00K,0.00%
4/28/2023,77500,"78,800.00","78,800.00","77,500.00",945.60K,-1.02%
5/4/2023,78500,"77,800.00","78,700.00","77,600.00",497.20K,1.29%
5/5/2023,78400,"78,600.00","78,600.00","78,200.00",319.20K,-0.13%
5/8/2023,78500,"78,500.00","78,900.00","78,400.00",362.90K,0.13%
5/9/2023,78900,"78,600.00","79,800.00","78,600.00",605.90K,0.51%
5/10/2023,79000,"79,000.00","79,600.00","79,000.00",632.50K,0.13%
5/11/2023,79100,"79,100.00","79,600.00","79,000.00",475.90K,0.13%
5/12/2023,80500,"79,300.00","80,600.00","78,800.00",1.08M,1.77%
5/15/2023,81000,"81,400.00","81,800.00","80,800.00",934.70K,0.62%
5/16/2023,81500,"81,000.00","81,700.00","80,800.00",766.50K,0.62%
5/17/2023,81500,"81,900.00","82,700.00","81,100.00",976.20K,0.00%
5/18/2023,82900,"81,800.00","83,000.00","81,400.00",1.55M,1.72%
5/19/2023,82800,"83,000.00","83,300.00","81,800.00",1.07M,-0.12%
5/22/2023,82500,"82,800.00","82,800.00","82,000.00",561.00K,-0.36%
5/23/2023,82000,"82,500.00","82,500.00","81,400.00",656.50K,-0.61%
5/24/2023,81300,"82,000.00","82,100.00","81,100.00",464.30K,-0.85%
5/25/2023,83200,"81,200.00","83,400.00","81,000.00",1.34M,2.34%
5/26/2023,83100,"83,100.00","83,400.00","82,300.00",864.40K,-0.12%
5/29/2023,83100,"83,500.00","83,700.00","82,900.00",879.60K,0.00%
5/30/2023,84000,"83,000.00","84,900.00","82,900.00",1.66M,1.08%
5/31/2023,84100,"84,200.00","84,200.00","83,100.00",839.40K,0.12%
6/1/2023,83500,"84,000.00","84,000.00","83,100.00",537.30K,-0.71%
6/2/2023,83800,"83,500.00","84,300.00","83,100.00",735.90K,0.36%
6/5/2023,85000,"83,900.00","85,200.00","83,800.00",1.43M,1.43%
6/6/2023,85300,"85,300.00","85,300.00","84,700.00",514.00K,0.35%
6/7/2023,85000,"85,000.00","85,400.00","84,300.00",705.80K,-0.35%
6/8/2023,83600,"84,700.00","84,900.00","83,500.00",1.24M,-1.65%
6/9/2023,84600,"84,300.00","84,700.00","83,700.00",680.20K,1.20%
6/12/2023,84900,"84,500.00","84,900.00","83,600.00",519.70K,0.35%
6/13/2023,84400,"84,400.00","84,900.00","84,300.00",466.80K,-0.59%
6/14/2023,84200,"84,300.00","84,800.00","84,100.00",658.60K,-0.24%
6/15/2023,84100,"84,200.00","84,400.00","83,600.00",798.60K,-0.12%
6/16/2023,84500,"84,100.00","86,200.00","83,400.00",2.23M,0.48%
6/19/2023,84700,"84,700.00","85,500.00","84,500.00",663.20K,0.24%
6/20/2023,85500,"85,000.00","85,800.00","84,700.00",944.50K,0.94%
6/21/2023,85800,"85,500.00","86,400.00","85,400.00",705.80K,0.35%
6/22/2023,85500,"86,100.00","86,500.00","84,700.00",1.02M,-0.35%
6/23/2023,85100,"85,600.00","85,600.00","84,800.00",822.00K,-0.47%
6/26/2023,85800,"85,100.00","85,800.00","84,600.00",859.40K,0.82%
6/27/2023,87300,"86,000.00","87,300.00","86,000.00",1.54M,1.75%
6/28/2023,87000,"87,400.00","87,800.00","87,000.00",964.90K,-0.34%
6/29/2023,86500,"87,000.00","87,100.00","86,500.00",562.40K,-0.57%
6/30/2023,86000,"86,500.00","86,600.00","86,000.00",733.50K,-0.58%
7/3/2023,86400,"86,500.00","86,800.00","86,000.00",1.04M,0.47%
7/4/2023,87000,"86,400.00","87,000.00","86,200.00",1.33M,0.69%
7/5/2023,74800,"75,100.00","76,500.00","74,800.00",1.79M,-14.02%
7/6/2023,74600,"74,800.00","75,200.00","74,000.00",1.52M,-0.27%
7/7/2023,75300,"74,200.00","75,500.00","74,200.00",896.30K,0.94%
7/10/2023,75300,"75,300.00","75,900.00","74,900.00",1.15M,0.00%
7/11/2023,75000,"75,300.00","75,400.00","75,000.00",1.09M,-0.40%
7/12/2023,75300,"75,000.00","75,700.00","74,900.00",904.90K,0.40%
7/13/2023,75800,"75,800.00","75,800.00","75,400.00",1.25M,0.66%
7/14/2023,78300,"76,900.00","78,300.00","76,100.00",2.82M,3.30%
7/17/2023,79000,"79,000.00","79,200.00","78,500.00",1.15M,0.89%
7/18/2023,78700,"79,000.00","79,000.00","78,100.00",718.30K,-0.38%
7/19/2023,78500,"78,500.00","78,900.00","78,300.00",708.60K,-0.25%
7/20/2023,80300,"78,600.00","81,300.00","78,500.00",2.29M,2.29%
7/21/2023,81000,"79,700.00","81,000.00","79,600.00",1.27M,0.87%
7/24/2023,81000,"81,000.00","81,300.00","80,600.00",1.17M,0.00%
7/25/2023,81300,"81,000.00","82,200.00","81,000.00",1.06M,0.37%
7/26/2023,82700,"81,200.00","82,700.00","81,100.00",1.27M,1.72%
7/27/2023,83700,"82,800.00","84,400.00","82,800.00",1.42M,1.21%
7/28/2023,84400,"83,500.00","84,400.00","83,100.00",898.40K,0.84%
7/31/2023,85600,"84,700.00","85,800.00","84,400.00",1.47M,1.42%
8/1/2023,84500,"85,600.00","86,300.00","84,500.00",1.29M,-1.29%
8/2/2023,83500,"84,500.00","84,800.00","83,500.00",996.30K,-1.18%
8/3/2023,83700,"83,800.00","84,200.00","82,900.00",907.90K,0.24%
8/4/2023,83300,"84,000.00","84,500.00","83,300.00",1.62M,-0.48%
8/7/2023,84500,"83,600.00","84,500.00","83,300.00",752.50K,1.44%
8/8/2023,84200,"84,000.00","84,600.00","83,800.00",636.00K,-0.36%
8/9/2023,83100,"84,000.00","84,700.00","83,000.00",982.70K,-1.31%
8/10/2023,82200,"83,100.00","83,300.00","82,200.00",1.34M,-1.08%
8/11/2023,82000,"82,000.00","83,000.00","81,500.00",1.14M,-0.24%
8/14/2023,82600,"82,100.00","83,200.00","82,000.00",1.01M,0.73%
8/15/2023,84000,"82,600.00","84,300.00","81,500.00",1.68M,1.69%
8/16/2023,85100,"83,200.00","85,200.00","83,200.00",2.60M,1.31%
8/17/2023,86000,"85,000.00","87,200.00","85,000.00",3.69M,1.06%
8/18/2023,85500,"85,600.00","87,900.00","84,300.00",3.94M,-0.58%
8/21/2023,85900,"85,900.00","86,700.00","85,500.00",2.45M,0.47%
8/22/2023,86500,"86,300.00","86,500.00","83,000.00",2.33M,0.70%
8/23/2023,86500,"86,400.00","86,800.00","84,700.00",1.42M,0.00%
8/24/2023,90000,"85,500.00","90,100.00","85,100.00",5.25M,4.05%
8/25/2023,90600,"89,500.00","91,000.00","89,100.00",2.79M,0.67%
8/28/2023,94000,"92,000.00","94,300.00","91,000.00",2.95M,3.75%
8/29/2023,93600,"94,000.00","94,000.00","92,800.00",1.55M,-0.43%
8/30/2023,96600,"93,200.00","98,200.00","93,100.00",2.36M,3.21%
8/31/2023,96700,"96,600.00","97,500.00","96,100.00",1.40M,0.10%
9/5/2023,96800,"97,100.00","98,700.00","96,800.00",1.44M,0.10%
9/6/2023,99000,"97,100.00","99,000.00","96,300.00",2.49M,2.27%
9/7/2023,97900,"99,000.00","100,800.00","97,600.00",3.25M,-1.11%
9/8/2023,97600,"97,500.00","98,500.00","97,000.00",2.12M,-0.31%
9/11/2023,97400,"98,700.00","99,500.00","95,300.00",5.15M,-0.20%
9/12/2023,98900,"97,400.00","98,900.00","97,400.00",2.68M,1.54%
9/13/2023,98000,"98,900.00","99,000.00","97,400.00",2.89M,-0.91%
9/14/2023,95900,"98,000.00","98,000.00","95,500.00",2.32M,-2.14%
9/15/2023,97500,"96,000.00","97,800.00","95,300.00",2.13M,1.67%
9/18/2023,96900,"96,900.00","96,900.00","95,700.00",2.03M,-0.62%
9/19/2023,98400,"96,800.00","98,400.00","95,900.00",3.58M,1.55%
9/20/2023,98500,"98,800.00","99,700.00","98,500.00",2.44M,0.10%
9/21/2023,96800,"98,500.00","98,900.00","96,300.00",3.42M,-1.73%
9/22/2023,96700,"95,100.00","97,000.00","92,600.00",6.86M,-0.10%
9/25/2023,94300,"97,000.00","97,600.00","94,300.00",2.10M,-2.48%
9/26/2023,93500,"94,200.00","95,500.00","93,100.00",2.15M,-0.85%
9/27/2023,94300,"93,900.00","94,300.00","90,400.00",4.51M,0.86%
9/28/2023,94000,"94,100.00","94,300.00","91,400.00",1.76M,-0.32%
9/29/2023,92800,"94,000.00","94,900.00","92,800.00",1.64M,-1.28%
10/2/2023,93200,"93,400.00","93,800.00","92,000.00",1.14M,0.43%
10/3/2023,92200,"92,200.00","93,500.00","91,500.00",2.01M,-1.07%
10/4/2023,92500,"91,300.00","93,400.00","91,300.00",1.59M,0.33%
10/5/2023,91600,"92,800.00","93,300.00","91,600.00",1.37M,-0.97%
10/6/2023,92700,"91,500.00","92,800.00","91,000.00",1.15M,1.20%
10/9/2023,95600,"92,400.00","95,600.00","92,200.00",3.66M,3.13%
10/10/2023,96300,"96,500.00","97,200.00","95,400.00",3.26M,0.73%
10/11/2023,97000,"95,900.00","98,000.00","95,900.00",2.36M,0.73%
10/12/2023,96400,"97,000.00","97,800.00","96,000.00",1.88M,-0.62%
10/13/2023,96100,"96,000.00","96,300.00","95,300.00",2.36M,-0.31%
10/16/2023,96800,"96,800.00","98,900.00","96,300.00",4.97M,0.73%
10/17/2023,93100,"97,800.00","97,800.00","93,100.00",2.42M,-3.82%
10/18/2023,93000,"94,900.00","94,900.00","91,000.00",6.14M,-0.11%
10/19/2023,92000,"94,000.00","94,300.00","92,000.00",3.03M,-1.08%
10/20/2023,92900,"92,500.00","93,000.00","90,100.00",2.86M,0.98%
10/23/2023,91000,"93,800.00","93,800.00","90,800.00",1.97M,-2.05%
10/24/2023,92000,"92,400.00","92,400.00","90,800.00",1.61M,1.10%
10/25/2023,90900,"91,800.00","92,700.00","90,900.00",1.84M,-1.20%
10/26/2023,86800,"88,300.00","89,900.00","86,000.00",5.91M,-4.51%
10/27/2023,87000,"87,500.00","88,000.00","86,300.00",2.03M,0.23%
10/30/2023,85000,"87,000.00","87,100.00","85,000.00",1.87M,-2.30%
10/31/2023,83000,"85,100.00","85,300.00","83,000.00",3.09M,-2.35%
11/1/2023,85400,"84,300.00","85,400.00","82,600.00",2.18M,2.89%
11/2/2023,89000,"86,400.00","89,000.00","85,900.00",2.20M,4.22%
11/3/2023,87000,"89,000.00","89,200.00","87,000.00",4.84M,-2.25%
11/6/2023,88500,"88,200.00","88,900.00","87,800.00",1.21M,1.72%
11/7/2023,88300,"88,500.00","88,800.00","87,900.00",1.34M,-0.23%
11/8/2023,92600,"88,200.00","92,600.00","88,000.00",2.94M,4.87%
11/9/2023,92500,"92,000.00","93,300.00","91,800.00",2.11M,-0.11%
11/10/2023,91500,"91,500.00","92,700.00","91,300.00",2.41M,-1.08%
11/13/2023,91400,"91,600.00","92,000.00","90,500.00",1.53M,-0.11%
11/14/2023,92600,"92,000.00","93,400.00","91,300.00",2.00M,1.31%
11/15/2023,92400,"93,700.00","93,800.00","92,000.00",2.42M,-0.22%
11/16/2023,93000,"92,200.00","93,000.00","91,600.00",1.91M,0.65%
11/17/2023,91000,"93,400.00","93,500.00","90,600.00",3.57M,-2.15%
11/20/2023,90700,"90,100.00","92,600.00","89,100.00",1.66M,-0.33%
11/21/2023,91900,"92,000.00","92,000.00","90,700.00",1.46M,1.32%
11/22/2023,93000,"91,900.00","93,100.00","91,900.00",3.27M,1.20%
11/23/2023,90800,"93,300.00","93,700.00","90,800.00",2.17M,-2.37%
11/24/2023,91200,"90,800.00","92,000.00","90,200.00",2.25M,0.44%
11/27/2023,90700,"91,400.00","91,400.00","90,100.00",1.66M,-0.55%
11/28/2023,91100,"90,800.00","91,900.00","89,900.00",1.09M,0.44%
11/29/2023,91700,"91,600.00","92,000.00","91,100.00",801.50K,0.66%
11/30/2023,91900,"91,400.00","93,700.00","91,300.00",1.98M,0.22%
12/1/2023,92400,"92,200.00","92,900.00","91,300.00",1.19M,0.54%
12/4/2023,93600,"92,600.00","94,000.00","92,600.00",3.46M,1.30%
12/5/2023,94800,"93,800.00","95,800.00","93,700.00",3.59M,1.28%
12/6/2023,95000,"95,000.00","95,400.00","94,100.00",1.22M,0.21%
12/7/2023,94300,"95,100.00","95,300.00","92,800.00",3.76M,-0.74%
12/8/2023,94200,"94,300.00","95,100.00","93,500.00",1.75M,-0.11%
12/11/2023,95000,"95,500.00","95,700.00","94,600.00",1.56M,0.85%
12/12/2023,96800,"95,400.00","96,800.00","95,300.00",4.08M,1.89%
12/13/2023,95200,"97,400.00","97,400.00","95,200.00",2.15M,-1.65%
12/14/2023,96200,"95,800.00","96,400.00","95,200.00",1.71M,1.05%
12/15/2023,96200,"96,200.00","96,300.00","95,000.00",1.47M,0.00%
12/18/2023,94000,"95,900.00","96,200.00","93,700.00",2.27M,-2.29%
12/19/2023,94600,"93,900.00","94,600.00","93,600.00",1.25M,0.64%
12/20/2023,94700,"94,300.00","95,000.00","94,100.00",1.35M,0.11%
12/21/2023,95100,"94,600.00","95,100.00","94,000.00",1.76M,0.42%
12/22/2023,94600,"95,000.00","95,100.00","94,400.00",1.28M,-0.53%
12/25/2023,96000,"94,900.00","96,200.00","94,800.00",2.02M,1.48%
12/26/2023,97200,"96,500.00","98,600.00","96,400.00",3.36M,1.25%
12/27/2023,96900,"97,400.00","97,800.00","96,900.00",1.36M,-0.31%
12/28/2023,96600,"97,000.00","97,000.00","96,300.00",1.20M,-0.31%
12/29/2023,96100,"96,600.00","97,000.00","96,100.00",1.87M,-0.52%
